key,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession,AdDate,CreativeID,ExposureID_1,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated,UserID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,city,state
GNN68BFNDR,O9602178,SEO,96,No,2,23-Jul,C0069,O9602178,Carousel,0,0,0,0,0,UAIEG,Custom Audience,50,Male,196908,macOS,Laptop,Microsoft Edge,Kailua,Hawaii
PON14EK851,P4621770,Paid Search,106,No,1,23-Jul,C0132,P4621770,Banner,1,0,0,716,0,UUII2,3P Audience,35,Male,66782,Linux,Laptop,Mozilla Firefox,Augusta,Georgia
0J1RIZH229,P2308313,Display,138,Yes,1,23-Jul,C0137,P2308313,Carousel,0,0,0,336,0,UDZrN,1P Audience,21,Female,57016,Android,Smartphone,Microsoft Edge,Columbus,Georgia
EB3T7XFP1V,P8512989,Display,112,No,1,23-Jul,C0003,P8512989,Video,1,1,0,142,0,UzGxK,Custom Audience,48,Female,170669,Windows,Desktop,Microsoft Edge,Jacksonville,Florida
G7XKCSPMKP,P2749597,Display,169,No,2,23-Jul,C0026,P2749597,Video,0,0,0,871,0,U5z8o,3P Audience,44,Female,95268,Android,Tablet,Microsoft Edge,Miami,Florida
DSOWOLUE6K,O9422924,SEO,87,No,1,23-Jul,C0236,O9422924,Video,0,0,0,0,0,Ul9MF,3P Audience,47,Male,149159,Android,Tablet,Microsoft Edge,Miami,Florida
VAZ27GV12V,P4819578,Display,139,No,1,23-Jul,C0105,P4819578,Carousel,0,0,0,652,0,UaZR2,3P Audience,25,Female,49072,Windows,Desktop,Microsoft Edge,Tampa,Florida
CA9A9Y3MG0,O6948359,Direct,117,Yes,3,23-Jul,C0017,O6948359,Video,1,0,0,0,0,UzvN0,3P Audience,43,Female,93158,Android,Tablet,Microsoft Edge,Jacksonville,Florida
6BYFLFN28F,P7807343,Paid Search,122,No,2,23-Jul,C0171,P7807343,Banner,0,0,0,237,0,UG69F,1P Audience,18,Female,53653,iOS,Smartphone,Safari,Jacksonville,Florida
4FAPLL4D3J,P8053102,Paid Search,148,No,3,23-Jul,C0163,P8053102,Banner,0,0,0,423,0,UaAvw,3P Audience,32,Female,67067,Windows,Laptop,Microsoft Edge,Jacksonville,Florida
2MA8MSFLA8,P5952635,Display,153,Yes,2,23-Jul,C0062,P5952635,Carousel,0,0,0,683,0,U0RBU,Custom Audience,23,Male,41151,Android,Tablet,Microsoft Edge,Jacksonville,Florida
FKMHU4LEBO,P5056062,Display,80,No,1,23-Jul,C0110,P5056062,Video,1,0,0,726,0,U4POC,Custom Audience,51,Male,162012,macOS,Desktop,Microsoft Edge,Jacksonville,Florida
2MWSOUBH93,P8780721,Display,168,Yes,2,23-Jul,C0031,P8780721,Video,0,0,0,651,0,UzKuH,Custom Audience,30,Female,60942,iOS,Tablet,Safari,Jacksonville,Florida
WDBEEX6DGZ,P5098290,Paid Search,399,No,4,23-Jul,C0009,P5098290,Banner,1,1,1,185,424,UKT2x,1P Audience,29,Male,74275,iOS,Tablet,Safari,Wilmington,Delaware
GF79BTTBK7,O2821736,SEO,70,No,3,23-Jul,C0169,O2821736,Carousel,0,0,0,0,0,URS0L,3P Audience,32,Male,71314,macOS,Desktop,Microsoft Edge,Wilmington,Delaware
5HKCVAXMGB,P2740355,Display,125,No,2,23-Jul,C0175,P2740355,Video,0,0,0,219,0,UWSf8,Custom Audience,37,Female,114339,Linux,Laptop,Mozilla Firefox,Dover,Delaware
1SPF9J3RIL,O5340686,Direct,64,No,1,23-Jul,C0223,O5340686,Carousel,1,0,0,0,0,UzvN0,Custom Audience,43,Female,93158,iOS,Smartphone,Safari,Newark,Delaware
3VBMV594H9,O7110305,Referral,121,No,2,23-Jul,C0062,O7110305,Banner,1,0,0,0,0,UHiKJ,3P Audience,30,Male,64954,Windows,Desktop,Microsoft Edge,Newark,Delaware
PU7CHC6LCH,P9384373,Display,69,No,1,23-Jul,C0095,P9384373,Video,1,0,0,338,0,UOCZi,3P Audience,53,Female,123009,Android,Tablet,Microsoft Edge,Newark,Delaware
IUT4LSNEQW,P2320818,Display,176,No,1,23-Jul,C0199,P2320818,Carousel,0,0,0,210,0,Uwb83,3P Audience,42,Female,93622,iOS,Tablet,Safari,New Haven,Connecticut
8NFWXTLV91,P3345730,Paid Search,158,Yes,1,23-Jul,C0002,P3345730,Carousel,0,0,0,512,0,UY06r,1P Audience,23,Male,49220,iOS,Tablet,Safari,Stamford,Connecticut
32AGW9MXJH,O3076312,Referral,70,No,3,23-Jul,C0076,O3076312,Carousel,0,0,0,0,0,U5oNM,3P Audience,47,Male,145209,iOS,Tablet,Safari,New Haven,Connecticut
0TYPRI583M,O1595624,Referral,114,No,3,23-Jul,C0129,O1595624,Carousel,0,0,0,0,0,UYO6b,1P Audience,25,Female,50059,iOS,Smartphone,Safari,Bridgeport,Connecticut
SQHGP1K7LO,P3919210,Display,164,Yes,3,23-Jul,C0033,P3919210,Carousel,0,0,0,489,0,U2dLR,1P Audience,18,Female,51813,macOS,Desktop,Microsoft Edge,Bridgeport,Connecticut
EXB903XA8Z,O7479310,Referral,101,Yes,2,23-Jul,C0074,O7479310,Video,1,0,0,0,0,UGXFt,Custom Audience,22,Female,46077,iOS,Smartphone,Safari,Stamford,Connecticut
UQ7YOKDFOX,O6710357,Referral,73,No,3,23-Jul,C0045,O6710357,Video,1,0,0,0,0,ULtyg,1P Audience,52,Male,170732,iOS,Tablet,Safari,Colorado Springs,Colorado
5QB550BJBC,O9304913,SEO,138,Yes,1,23-Jul,C0237,O9304913,Carousel,0,0,0,0,0,UTkSh,1P Audience,16,Male,48516,macOS,Laptop,Microsoft Edge,Aurora,Colorado
HSD0EMHPS8,P1437730,Paid Search,96,No,2,23-Jul,C0196,P1437730,Video,0,0,0,437,0,UEJZu,Custom Audience,23,Male,49485,Android,Tablet,Microsoft Edge,Colorado Springs,Colorado
0Z9YVDWM8L,P1360064,Display,92,No,3,23-Jul,C0235,P1360064,Banner,0,0,0,415,0,URS0L,1P Audience,32,Male,71314,Linux,Laptop,Mozilla Firefox,Aurora,Colorado
5VAWYHLXQB,P8908920,Display,96,No,3,23-Jul,C0149,P8908920,Carousel,0,0,0,601,0,UyLO8,3P Audience,32,Female,66900,iOS,Tablet,Safari,Aurora,Colorado
EKI92BDKHJ,P1471564,Paid Search,75,Yes,1,23-Jul,C0071,P1471564,Video,0,0,0,387,0,U4wny,Custom Audience,31,Male,78361,macOS,Desktop,Microsoft Edge,Colorado Springs,Colorado
0SAKU8DUDV,P5919378,Display,134,Yes,3,23-Jul,C0186,P5919378,Banner,0,0,0,405,0,U7Q21,3P Audience,36,Male,107303,iOS,Smartphone,Safari,Colorado Springs,Colorado
49A8PJPTXB,P1395290,Display,75,No,2,23-Jul,C0004,P1395290,Banner,1,1,0,434,0,UWCAD,1P Audience,20,Male,47477,iOS,Smartphone,Safari,Denver,Colorado
T9F26Y50RP,O1286886,Direct,176,No,1,23-Jul,C0215,O1286886,Carousel,1,0,0,0,0,UWBmc,Custom Audience,25,Female,40808,Android,Smartphone,Microsoft Edge,Denver,Colorado
YUXL8PI0SJ,O5513038,Direct,74,No,2,23-Jul,C0181,O5513038,Banner,0,0,0,0,0,Ubi1F,1P Audience,29,Male,75621,Windows,Laptop,Microsoft Edge,Aurora,Colorado
LG8MRRPBS8,P7198578,Display,473,No,6,23-Jul,C0220,P7198578,Carousel,1,1,1,850,504,U4Ohf,Custom Audience,26,Male,77725,Android,Smartphone,Microsoft Edge,Colorado Springs,Colorado
8WRNUEAOUL,O6578150,Direct,169,No,2,23-Jul,C0066,O6578150,Banner,0,0,0,0,0,Udaez,Custom Audience,16,Female,53273,iOS,Tablet,Safari,Denver,Colorado
55A7CNQ73J,P5499211,Paid Search,177,Yes,2,23-Jul,C0024,P5499211,Carousel,0,0,0,897,0,UFncM,Custom Audience,43,Female,85349,iOS,Smartphone,Safari,Los Angeles,California
BE02TH4BHV,O1375619,SEO,546,No,6,23-Jul,C0115,O1375619,Banner,1,1,1,0,469,USuwM,1P Audience,34,Male,66722,iOS,Smartphone,Safari,Los Angeles,California
YTSDL59F30,O9448168,Direct,117,Yes,2,23-Jul,C0111,O9448168,Banner,0,0,0,0,0,UYO6b,Custom Audience,25,Female,50059,Windows,Desktop,Microsoft Edge,San Diego,California
1GTG1GDJZJ,O9685375,Direct,62,No,2,23-Jul,C0246,O9685375,Video,1,0,0,0,0,U57fo,1P Audience,17,Male,43145,iOS,Tablet,Safari,San Francisco,California
8P4H6OK7F3,O6311148,Direct,150,No,1,23-Jul,C0200,O6311148,Banner,1,0,0,0,0,UCwff,Custom Audience,21,Female,53265,Linux,Laptop,Mozilla Firefox,Fayetteville,Arkansas
26551LF7LB,P5116502,Display,140,No,2,23-Jul,C0061,P5116502,Video,0,0,0,170,0,U7Ct6,Custom Audience,52,Male,160582,macOS,Desktop,Microsoft Edge,Little Rock,Arkansas
J0IZW6WBBI,P9163855,Paid Search,127,Yes,3,23-Jul,C0089,P9163855,Banner,0,0,0,259,0,UsPOi,1P Audience,25,Female,53018,Windows,Laptop,Microsoft Edge,Little Rock,Arkansas
N4LT0RJ1B5,P5594219,Display,150,No,1,23-Jul,C0190,P5594219,Video,0,0,0,238,0,UqdkV,Custom Audience,28,Female,76242,Windows,Laptop,Microsoft Edge,Little Rock,Arkansas
K088PABXJ7,P3718377,Display,83,Yes,1,23-Jul,C0051,P3718377,Banner,0,0,0,317,0,UnHzb,Custom Audience,44,Female,106452,macOS,Desktop,Microsoft Edge,Little Rock,Arkansas
K4QXZZJ38J,P6744588,Display,132,No,2,23-Jul,C0235,P6744588,Video,0,0,0,111,0,UK35V,3P Audience,16,Male,59787,macOS,Laptop,Microsoft Edge,Fayetteville,Arkansas
6ZL05L7W1M,P3316801,Paid Search,136,No,2,23-Jul,C0222,P3316801,Banner,0,0,0,884,0,UG7nC,3P Audience,53,Female,197261,Windows,Desktop,Microsoft Edge,Mesa,Arizona
JJHG37VK6S,P3805619,Paid Search,148,Yes,2,23-Jul,C0029,P3805619,Carousel,1,0,0,753,0,UTkSh,Custom Audience,16,Male,48516,Windows,Laptop,Microsoft Edge,Mesa,Arizona
1J8E8928TB,P5983858,Paid Search,64,No,1,23-Jul,C0175,P5983858,Banner,0,0,0,802,0,UoXBT,3P Audience,23,Male,40069,Linux,Laptop,Mozilla Firefox,Phoenix,Arizona
NZZNLLD8KD,O3992824,SEO,146,Yes,1,23-Jul,C0174,O3992824,Banner,0,0,0,0,0,UnUmB,1P Audience,25,Male,41230,Android,Smartphone,Microsoft Edge,Phoenix,Arizona
04SP47L2LK,P8478899,Display,81,No,3,23-Jul,C0103,P8478899,Carousel,0,0,0,804,0,U0POv,3P Audience,53,Male,121217,Android,Smartphone,Microsoft Edge,Tucson,Arizona
PSIUOKP32S,P5018250,Paid Search,75,Yes,3,23-Jul,C0176,P5018250,Carousel,1,0,0,552,0,ULXGD,3P Audience,51,Female,152396,Android,Smartphone,Microsoft Edge,Phoenix,Arizona
AM6RNTUR46,P3280257,Paid Search,160,Yes,2,23-Jul,C0013,P3280257,Banner,0,0,0,797,0,UDESq,Custom Audience,18,Female,49499,Linux,Laptop,Mozilla Firefox,Mesa,Arizona
T4KIYI4OSB,P8337184,Paid Search,131,No,2,23-Jul,C0038,P8337184,Video,0,0,0,594,0,UJx9D,Custom Audience,28,Female,64483,Android,Smartphone,Microsoft Edge,Juneau,Alaska
Q456O764RK,P9685597,Paid Search,135,No,2,23-Jul,C0191,P9685597,Banner,1,0,0,437,0,Ul9MF,3P Audience,47,Male,149159,macOS,Desktop,Microsoft Edge,Juneau,Alaska
Z7OC9ZYS3P,P1719981,Paid Search,80,No,3,23-Jul,C0213,P1719981,Banner,0,0,0,690,0,Ubi1F,1P Audience,29,Male,75621,iOS,Smartphone,Safari,Juneau,Alaska
DM2PLVJBXZ,P3098609,Paid Search,148,Yes,2,23-Jul,C0079,P3098609,Carousel,0,0,0,392,0,UfmkR,Custom Audience,24,Female,57115,Linux,Laptop,Mozilla Firefox,Fairbanks,Alaska
SOGEVYNT96,O7264673,Referral,143,No,1,23-Jul,C0100,O7264673,Video,0,0,0,0,0,UOCZi,1P Audience,53,Female,123009,iOS,Tablet,Safari,Montgomery,Alabama
12WVD0GS5B,P1570223,Display,366,No,5,23-Jul,C0094,P1570223,Banner,1,1,1,575,444,UM3J2,Custom Audience,43,Female,92710,Windows,Desktop,Microsoft Edge,Huntsville,Alabama
T137S6U06A,P9637752,Paid Search,392,No,6,23-Jul,C0189,P9637752,Banner,1,1,1,685,203,UaZR2,1P Audience,25,Female,49072,Linux,Laptop,Mozilla Firefox,Montgomery,Alabama
D1AYB5HV7Y,P8760218,Paid Search,72,No,3,23-Jul,C0025,P8760218,Banner,0,0,0,339,0,UG7nC,Custom Audience,53,Female,197261,iOS,Smartphone,Safari,Newark,Delaware
VWHN2OYWK1,O2543634,Direct,70,Yes,3,23-Jul,C0200,O2543634,Banner,0,0,0,0,0,UJx9D,3P Audience,28,Female,64483,iOS,Tablet,Safari,Newark,Delaware
JD0S5D3WQS,O9889453,Direct,150,No,2,23-Jul,C0126,O9889453,Banner,0,0,0,0,0,Uj7gg,1P Audience,24,Female,45632,macOS,Laptop,Microsoft Edge,New Haven,Connecticut
ERRDRNAZ63,O2527781,SEO,84,No,2,23-Jul,C0150,O2527781,Video,1,1,0,0,0,UUsrm,Custom Audience,22,Female,51420,Windows,Laptop,Microsoft Edge,Denver,Colorado
M6HKYJPY8P,P2719724,Display,150,No,2,23-Jul,C0079,P2719724,Banner,0,0,0,700,0,U7AVx,1P Audience,38,Male,100983,Windows,Desktop,Microsoft Edge,Los Angeles,California
9HQTRZBP2Y,P4568792,Paid Search,68,Yes,1,23-Jul,C0087,P4568792,Banner,1,1,0,97,0,UlGm2,Custom Audience,23,Female,46215,Android,Smartphone,Microsoft Edge,Tucson,Arizona
9NSOE5LD4D,P5407431,Paid Search,127,No,2,23-Jul,C0113,P5407431,Carousel,0,0,0,780,0,UwWPO,1P Audience,30,Male,73841,iOS,Smartphone,Safari,Phoenix,Arizona
OIIEGY8DQX,P3899068,Display,82,No,1,23-Jul,C0012,P3899068,Banner,0,0,0,684,0,UCMu4,Custom Audience,52,Female,140610,Android,Tablet,Microsoft Edge,Fairbanks,Alaska
WN6S4KK2XR,O1849949,Referral,153,No,3,23-Jul,C0033,O1849949,Banner,1,0,0,0,0,U5jlV,1P Audience,49,Female,120735,Android,Smartphone,Microsoft Edge,Huntsville,Alabama
HD0SLPLINS,O6078968,Direct,76,No,1,23-Jul,C0023,O6078968,Video,0,0,0,0,0,Ug6Vb,1P Audience,38,Female,102684,macOS,Laptop,Microsoft Edge,Morgantown,West Virginia
FXCN47LFD3,P2330444,Display,314,No,5,23-Jul,C0126,P2330444,Carousel,1,1,1,459,241,U2TS4,3P Audience,25,Male,49413,macOS,Desktop,Microsoft Edge,Nashua,New Hampshire
8LH8PB36US,O2239462,SEO,98,Yes,3,23-Jul,C0232,O2239462,Carousel,0,0,0,0,0,ULtyg,Custom Audience,52,Male,170732,Windows,Desktop,Microsoft Edge,Missoula,Montana
V7QILG7435,P2658902,Display,169,No,2,23-Jul,C0025,P2658902,Video,0,0,0,527,0,UhJ4E,1P Audience,20,Female,53369,Windows,Desktop,Microsoft Edge,Louisville,Kentucky
JQJB9I2IPA,P2850551,Display,154,Yes,2,23-Jul,C0243,P2850551,Video,0,0,0,495,0,UUsrm,Custom Audience,22,Female,51420,Android,Smartphone,Microsoft Edge,Columbus,Georgia
G4BJ4BPEWA,P4899252,Display,142,No,2,23-Jul,C0224,P4899252,Video,0,0,0,231,0,UWCAD,1P Audience,20,Male,47477,macOS,Laptop,Microsoft Edge,Lewiston,Maine
LXGSQFNVFM,P4919277,Display,168,No,2,23-Jul,C0222,P4919277,Banner,0,0,0,627,0,UezQD,Custom Audience,46,Female,147413,Android,Smartphone,Microsoft Edge,Juneau,Alaska
9D7BNEAY3C,P4526634,Paid Search,164,No,3,21-Aug,C0150,P4526634,Banner,0,0,0,512,0,UaLbp,3P Audience,36,Female,104828,Android,Tablet,Microsoft Edge,Cheyenne,Wyoming
A1MBV9MKI7,P3935836,Paid Search,67,No,3,21-Aug,C0066,P3935836,Banner,0,0,0,686,0,UU9jv,Custom Audience,28,Female,66350,Linux,Laptop,Mozilla Firefox,Cheyenne,Wyoming
RXJSQNOTZX,O8284037,Direct,125,No,2,21-Aug,C0092,O8284037,Video,1,0,0,0,0,UQKpm,1P Audience,40,Female,113820,macOS,Laptop,Microsoft Edge,Casper,Wyoming
MC9UETVNZE,P4085010,Display,94,No,2,21-Aug,C0105,P4085010,Video,0,0,0,737,0,UOLDx,3P Audience,20,Male,40641,Android,Tablet,Microsoft Edge,Green Bay,Wisconsin
YSZLHF13NB,P7847598,Paid Search,143,No,3,21-Aug,C0049,P7847598,Carousel,1,0,0,193,0,UJAyv,Custom Audience,49,Female,152668,iOS,Smartphone,Safari,Madison,Wisconsin
GKKRDLE2SD,P2557385,Paid Search,328,No,4,21-Aug,C0006,P2557385,Video,1,1,1,638,260,UoBI9,1P Audience,44,Female,109588,Android,Smartphone,Microsoft Edge,Milwaukee,Wisconsin
3GM0OEAQ9G,P3460375,Display,134,Yes,3,21-Aug,C0044,P3460375,Banner,1,1,0,389,0,U05u0,3P Audience,54,Male,135634,Android,Tablet,Microsoft Edge,Milwaukee,Wisconsin
50267Q42J9,P8018387,Display,160,No,1,21-Aug,C0028,P8018387,Carousel,1,1,0,480,0,UPuU0,Custom Audience,33,Female,69066,Windows,Laptop,Microsoft Edge,Green Bay,Wisconsin
ZY84O0XBRM,P2026145,Display,350,No,4,21-Aug,C0221,P2026145,Carousel,1,1,1,778,183,U53KY,3P Audience,38,Female,91642,Android,Smartphone,Microsoft Edge,Madison,Wisconsin
9VSPZJH2UM,P6032027,Display,65,No,3,21-Aug,C0201,P6032027,Video,1,1,0,368,0,UQjii,3P Audience,17,Female,48482,Windows,Desktop,Microsoft Edge,Madison,Wisconsin
UMI1G298BH,O3366346,Referral,167,Yes,3,21-Aug,C0065,O3366346,Banner,1,1,0,0,0,UoJoW,1P Audience,38,Female,106631,macOS,Laptop,Microsoft Edge,Morgantown,West Virginia
VZQ986V9B5,O3027312,Referral,160,No,1,21-Aug,C0222,O3027312,Video,1,1,0,0,0,UCII5,1P Audience,30,Female,63769,Android,Smartphone,Microsoft Edge,Huntington,West Virginia
IE73GQ0IHS,O5776590,Direct,102,Yes,1,21-Aug,C0143,O5776590,Carousel,1,1,0,0,0,U0HhS,1P Audience,38,Male,87120,Android,Tablet,Microsoft Edge,Morgantown,West Virginia
HIIQEBL662,O2659444,SEO,97,Yes,1,21-Aug,C0154,O2659444,Banner,1,1,0,0,0,U8p9m,Custom Audience,26,Female,66560,Android,Smartphone,Microsoft Edge,Huntington,West Virginia
YNBER9TJZ8,P7255829,Display,322,No,4,21-Aug,C0074,P7255829,Video,1,1,1,345,95,U0HhS,1P Audience,38,Male,87120,macOS,Laptop,Microsoft Edge,Charleston,West Virginia
HK56OKU6SW,O4521160,Referral,78,No,3,21-Aug,C0213,O4521160,Video,1,0,0,0,0,UieXR,1P Audience,52,Male,156076,macOS,Desktop,Microsoft Edge,Charleston,West Virginia
OU7AHDZUVJ,O2830202,Referral,124,Yes,3,21-Aug,C0066,O2830202,Banner,0,0,0,0,0,UmpVf,1P Audience,26,Female,76584,macOS,Desktop,Microsoft Edge,Morgantown,West Virginia
EGO1E9833Z,P8516748,Paid Search,311,No,6,21-Aug,C0006,P8516748,Video,1,1,1,470,508,UQyXi,Custom Audience,51,Male,139381,macOS,Laptop,Microsoft Edge,Morgantown,West Virginia
AP98A8NLSQ,P1986361,Display,68,No,2,21-Aug,C0001,P1986361,Carousel,0,0,0,416,0,UW6GK,Custom Audience,28,Female,67701,iOS,Tablet,Safari,Seattle,Washington
A9NHBTRLQE,P5413575,Display,98,No,1,21-Aug,C0122,P5413575,Carousel,1,1,0,230,0,UH3CH,1P Audience,37,Female,90075,Android,Tablet,Microsoft Edge,Tacoma,Washington
X7OJHYR9PP,P2165049,Display,177,No,1,21-Aug,C0080,P2165049,Carousel,1,1,0,855,0,UoSWo,1P Audience,29,Male,76818,iOS,Smartphone,Safari,Spokane,Washington
TL5XLV95QS,P1206346,Display,107,No,1,21-Aug,C0032,P1206346,Video,1,0,0,196,0,UYt4q,Custom Audience,34,Female,78242,Android,Smartphone,Microsoft Edge,Spokane,Washington
8GRX4MHR2M,P6609803,Display,125,No,1,21-Aug,C0013,P6609803,Video,1,1,0,267,0,UDQ4X,3P Audience,55,Male,152200,macOS,Desktop,Microsoft Edge,Seattle,Washington
QO2WKLFPNU,P2510367,Paid Search,561,No,4,21-Aug,C0044,P2510367,Carousel,1,1,1,226,826,UH3CH,3P Audience,37,Female,90075,iOS,Tablet,Safari,Tacoma,Washington
PAG4P2CSQ7,O1970488,SEO,108,No,1,21-Aug,C0214,O1970488,Carousel,1,0,0,0,0,UBNoy,3P Audience,16,Female,59934,Android,Smartphone,Microsoft Edge,Seattle,Washington
FKYFG7HI3T,P2582349,Paid Search,509,No,4,21-Aug,C0249,P2582349,Carousel,1,1,1,633,177,USlyT,1P Audience,39,Male,89036,Android,Tablet,Microsoft Edge,Seattle,Washington
SD0B42ORUF,P6607567,Paid Search,154,No,2,21-Aug,C0142,P6607567,Carousel,1,0,0,629,0,UcDVl,Custom Audience,24,Male,53254,macOS,Desktop,Microsoft Edge,Tacoma,Washington
L9DNZVYM3T,P5293931,Display,177,No,1,21-Aug,C0060,P5293931,Video,1,1,0,111,0,UtLpc,1P Audience,17,Male,51936,Linux,Laptop,Mozilla Firefox,Spokane,Washington
3HVQOZPSL0,P6499610,Display,100,No,1,21-Aug,C0131,P6499610,Carousel,1,0,0,886,0,U3ffs,3P Audience,17,Female,48648,macOS,Desktop,Microsoft Edge,Spokane,Washington
SW19E8BSM3,O8345800,Referral,114,Yes,3,21-Aug,C0151,O8345800,Banner,0,0,0,0,0,UfWBe,Custom Audience,34,Female,65053,Linux,Laptop,Mozilla Firefox,Seattle,Washington
128MSW8UBR,P1253011,Paid Search,125,No,1,21-Aug,C0098,P1253011,Carousel,1,0,0,576,0,UKi2E,1P Audience,44,Male,84781,Windows,Laptop,Microsoft Edge,Tacoma,Washington
IN1WYCDJQD,P2317971,Display,175,No,1,21-Aug,C0212,P2317971,Banner,1,0,0,620,0,Uvwjc,3P Audience,25,Female,40265,macOS,Desktop,Microsoft Edge,Tacoma,Washington
NTG8JHHJFY,P5765542,Display,153,Yes,2,21-Aug,C0248,P5765542,Video,1,1,0,642,0,U7nTA,1P Audience,41,Male,108243,Android,Smartphone,Microsoft Edge,Virginia Beach,Virginia
SSCLMVUUP0,P9172408,Paid Search,84,Yes,1,21-Aug,C0007,P9172408,Banner,0,0,0,821,0,UrNhf,3P Audience,41,Male,82216,Windows,Desktop,Microsoft Edge,Virginia Beach,Virginia
D46RICQHVE,P4654374,Display,89,Yes,1,21-Aug,C0052,P4654374,Banner,1,0,0,522,0,UGSmF,1P Audience,21,Male,40466,Windows,Desktop,Microsoft Edge,Virginia Beach,Virginia
5BGFAL4DBU,P5415799,Display,148,No,2,21-Aug,C0142,P5415799,Carousel,1,1,0,172,0,UwfQN,Custom Audience,38,Male,96833,iOS,Smartphone,Safari,Virginia Beach,Virginia
ZG42NQCHDS,O2422287,Referral,160,Yes,1,21-Aug,C0156,O2422287,Banner,1,0,0,0,0,UNtLC,3P Audience,28,Male,67823,iOS,Tablet,Safari,Norfolk,Virginia
FL1FH9YKHB,O8668736,SEO,79,No,1,21-Aug,C0216,O8668736,Banner,1,0,0,0,0,UgPdD,3P Audience,24,Female,57983,Windows,Laptop,Microsoft Edge,Chesapeake,Virginia
HA74KWHR9E,P7808347,Paid Search,86,No,2,21-Aug,C0042,P7808347,Carousel,0,0,0,681,0,UHrmb,1P Audience,31,Female,60478,macOS,Desktop,Microsoft Edge,Chesapeake,Virginia
IGBXBUQ5RB,P7134978,Display,125,No,2,21-Aug,C0228,P7134978,Video,0,0,0,803,0,U45Rr,1P Audience,34,Female,60455,Android,Smartphone,Microsoft Edge,Norfolk,Virginia
EKFSYT6KT2,O5276040,Direct,62,Yes,1,21-Aug,C0157,O5276040,Video,1,1,0,0,0,UoRBB,1P Audience,22,Female,49502,Linux,Laptop,Mozilla Firefox,Chesapeake,Virginia
ZS6B6QX9AR,O2550795,Direct,118,No,1,21-Aug,C0109,O2550795,Carousel,0,0,0,0,0,UKppG,1P Audience,24,Male,44469,Windows,Laptop,Microsoft Edge,South Burlington,Vermont
I8JIINPK88,P1002403,Paid Search,149,No,2,21-Aug,C0229,P1002403,Banner,0,0,0,832,0,U1v65,Custom Audience,53,Male,184452,Android,Smartphone,Microsoft Edge,Burlington,Vermont
0JZLAX7VEQ,O7231905,Referral,172,No,3,21-Aug,C0125,O7231905,Video,1,0,0,0,0,UkRRE,Custom Audience,32,Male,75879,iOS,Tablet,Safari,Burlington,Vermont
F9T79D5JZH,P2097455,Paid Search,172,Yes,2,21-Aug,C0241,P2097455,Banner,1,1,0,662,0,UTzXe,1P Audience,22,Female,51437,Android,Smartphone,Microsoft Edge,West Valley City,Utah
D11E0CM7M0,O9416012,Direct,150,No,2,21-Aug,C0176,O9416012,Banner,0,0,0,0,0,UqcfI,1P Audience,17,Female,58361,iOS,Smartphone,Safari,Salt Lake City,Utah
3BK4SL4JED,O4366759,Direct,97,Yes,3,21-Aug,C0147,O4366759,Banner,1,0,0,0,0,UkxZn,3P Audience,33,Male,77836,Windows,Desktop,Microsoft Edge,West Valley City,Utah
QEPV81U9EE,O2107540,Direct,584,No,6,21-Aug,C0175,O2107540,Carousel,1,1,1,0,749,Uk4IG,1P Audience,21,Female,46301,Windows,Desktop,Microsoft Edge,Provo,Utah
MW9MMSD3HY,O6651317,SEO,152,Yes,2,21-Aug,C0118,O6651317,Carousel,1,0,0,0,0,UtVlw,Custom Audience,42,Female,83278,Android,Smartphone,Microsoft Edge,West Valley City,Utah
EHMK2IORB1,P3762428,Paid Search,154,No,1,21-Aug,C0100,P3762428,Banner,1,0,0,646,0,UbTIA,1P Audience,29,Female,62114,Android,Tablet,Microsoft Edge,Salt Lake City,Utah
28CXMSAQIO,P3342752,Paid Search,73,No,1,21-Aug,C0182,P3342752,Video,1,0,0,778,0,UCR5u,1P Audience,31,Male,61176,iOS,Tablet,Safari,Provo,Utah
MAA7DCJHL5,O1183665,Referral,70,No,2,21-Aug,C0024,O1183665,Carousel,1,1,0,0,0,UtVlw,Custom Audience,42,Female,83278,Windows,Desktop,Microsoft Edge,Salt Lake City,Utah
EW0P1ARMON,O1102150,Referral,119,No,1,21-Aug,C0143,O1102150,Carousel,1,0,0,0,0,UBNoy,3P Audience,16,Female,59934,macOS,Desktop,Microsoft Edge,Salt Lake City,Utah
7MFFBIRMIY,P8383623,Display,113,No,1,21-Aug,C0040,P8383623,Video,1,0,0,849,0,UCvXE,Custom Audience,45,Male,116184,Linux,Laptop,Mozilla Firefox,Dallas,Texas
9B1H8LL45R,P2501491,Display,99,Yes,2,21-Aug,C0104,P2501491,Carousel,0,0,0,843,0,UaPch,Custom Audience,37,Female,104174,macOS,Laptop,Microsoft Edge,San Antonio,Texas
9BEJNLCK97,P3828917,Paid Search,101,No,1,21-Aug,C0231,P3828917,Banner,0,0,0,406,0,UP6Ok,3P Audience,52,Male,160835,macOS,Desktop,Microsoft Edge,Dallas,Texas
CBINX1MO2U,P2452599,Display,147,No,2,21-Aug,C0106,P2452599,Carousel,1,1,0,297,0,UP6Ok,1P Audience,52,Male,160835,macOS,Desktop,Microsoft Edge,San Antonio,Texas
