SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession,AdDate,CreativeID,ExposureID_1,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated,UserID,ExposureID_2,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
MI16V864MW,P6684395,Display,87,No,1,22-Nov,C0234,P6684395,Carousel,Yes,No,No,367,0,UyAP5,P6684395,1P Audience,32,Female,60950,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
QRQ1I3MUWQ,O2109916,Direct,137,Yes,1,22-Jan,C0213,O2109916,Banner,No,No,No,0,0,Uq9TB,O2109916,3P Audience,34,Male,78195,iOS,Tablet,Safari,"Oklahoma City, Oklahoma"
AWJRJEMNAC,O7309755,Direct,136,No,3,22-Dec,C0089,O7309755,Carousel,Yes,No,No,0,0,UmUjU,O7309755,1P Audience,25,Male,48472,Windows,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
KDPOC24P08,P8218386,Display,149,No,3,22-Nov,C0183,P8218386,Carousel,Yes,No,No,887,0,UCrQv,P8218386,1P Audience,30,Female,63899,macOS,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
585LAYORU6,P5095264,Display,114,No,3,22-Aug,C0180,P5095264,Carousel,Yes,No,No,306,0,UsbqP,P5095264,Custom Audience,39,Male,118918,iOS,Tablet,Safari,"Norman, Oklahoma"
GV39VYPG15,O6237809,Direct,173,No,3,22-Oct,C0089,O6237809,Carousel,Yes,No,No,0,0,Ua4Tt,O6237809,3P Audience,16,Female,40865,iOS,Tablet,Safari,"Norman, Oklahoma"
3U7NXWGXAQ,O8575449,Referral,169,No,1,22-Dec,C0037,O8575449,Video,Yes,Yes,No,0,0,UT3DO,O8575449,3P Audience,41,Female,98355,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
J214O7PRH8,P1902666,Display,135,Yes,3,22-Aug,C0220,P1902666,Banner,No,No,No,834,0,UotdV,P1902666,3P Audience,29,Female,67949,Linux,Laptop,Mozilla Firefox,"Tulsa, Oklahoma"
VZYDOMPDFS,O4398999,SEO,119,No,2,22-Feb,C0126,O4398999,Carousel,No,No,No,0,0,UL7qz,O4398999,3P Audience,50,Female,192396,Android,Smartphone,Microsoft Edge,"Norman, Oklahoma"
73QZ0I0I5W,P7237986,Display,142,Yes,1,22-Aug,C0194,P7237986,Banner,Yes,No,No,591,0,UYHMn,P7237986,1P Audience,40,Female,115382,Android,Smartphone,Microsoft Edge,"Norman, Oklahoma"
QHX8CF31O0,O6501619,Referral,60,No,1,22-Sep,C0063,O6501619,Video,No,No,No,0,0,UDMVd,O6501619,3P Audience,35,Male,61554,iOS,Smartphone,Safari,"Norman, Oklahoma"
P3M8QSSMFB,O3342808,Direct,161,Yes,1,22-Mar,C0171,O3342808,Banner,No,No,No,0,0,UB553,O3342808,1P Audience,28,Male,77945,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
JBM8VQW73Z,O1756666,Direct,137,Yes,3,22-Mar,C0117,O1756666,Banner,Yes,No,No,0,0,Uyvkv,O1756666,1P Audience,49,Male,125417,macOS,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
Q33P25EGAO,P4849537,Display,76,No,3,22-Mar,C0017,P4849537,Carousel,Yes,Yes,No,242,0,U4Xh0,P4849537,Custom Audience,18,Female,45069,Windows,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
RW2J81X8TY,O6828861,Referral,72,No,2,22-Sep,C0009,O6828861,Carousel,Yes,No,No,0,0,ULP23,O6828861,Custom Audience,51,Male,125584,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
55CSTXWRRM,O2220675,Direct,79,No,2,22-Jan,C0175,O2220675,Carousel,Yes,No,No,0,0,UZTzI,O2220675,1P Audience,52,Female,120643,Windows,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
XW32I9QUC6,P5718698,Display,163,No,3,22-Mar,C0214,P5718698,Carousel,No,No,No,343,0,UepVX,P5718698,Custom Audience,52,Male,186851,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
0T6F7GTBPB,P7290469,Display,74,Yes,1,22-Nov,C0234,P7290469,Video,No,No,No,246,0,UZFfE,P7290469,3P Audience,52,Female,175359,Android,Tablet,Microsoft Edge,"Tulsa, Oklahoma"
CE5BJJ75HW,P1101836,Paid Search,167,Yes,3,22-Jul,C0034,P1101836,Carousel,Yes,No,No,237,0,UOGlb,P1101836,3P Audience,19,Female,49279,macOS,Laptop,Microsoft Edge,"Norman, Oklahoma"
NXMVBZK30U,O4307190,Direct,80,Yes,3,22-Dec,C0240,O4307190,Banner,No,No,No,0,0,UYU7x,O4307190,3P Audience,32,Male,77111,Windows,Laptop,Microsoft Edge,"Norman, Oklahoma"
R6BBKVH01C,P1785491,Display,115,No,2,22-May,C0033,P1785491,Banner,No,No,No,346,0,UkVJ6,P1785491,1P Audience,41,Female,92477,Android,Tablet,Microsoft Edge,"Tulsa, Oklahoma"
OWWP7EBW6A,P9380113,Display,161,No,2,22-Mar,C0214,P9380113,Banner,No,No,No,111,0,UqW7b,P9380113,3P Audience,46,Male,184967,macOS,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
EJ9ZH8CR3I,O1300332,Referral,107,No,3,22-Mar,C0200,O1300332,Carousel,Yes,No,No,0,0,UnxfK,O1300332,Custom Audience,36,Female,86096,Windows,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
XJJFSN3QJ8,P8996770,Display,160,Yes,3,22-Feb,C0034,P8996770,Video,Yes,No,No,202,0,URxTE,P8996770,1P Audience,40,Female,85489,Android,Tablet,Microsoft Edge,"Tulsa, Oklahoma"
6E3CK65TDJ,P1607793,Display,149,No,1,22-Jul,C0097,P1607793,Carousel,No,No,No,779,0,Udy5E,P1607793,3P Audience,51,Male,153575,macOS,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
LFM22L9V7N,O3401664,Referral,61,Yes,3,22-Nov,C0034,O3401664,Video,Yes,No,No,0,0,UDCNy,O3401664,3P Audience,42,Female,93380,Windows,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
IGP7E3ZK5O,O7733476,SEO,78,No,3,22-Nov,C0001,O7733476,Carousel,Yes,Yes,No,0,0,UYU7x,O7733476,1P Audience,32,Male,77111,Windows,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
NNAWHZGS1V,O8591177,SEO,69,No,2,22-Jul,C0163,O8591177,Banner,Yes,No,No,0,0,U6IWJ,O8591177,3P Audience,44,Male,106696,Android,Smartphone,Microsoft Edge,"Oklahoma City, Oklahoma"
WANM4OYOU6,P2078833,Display,124,No,3,22-Mar,C0050,P2078833,Carousel,No,No,No,186,0,UCKe3,P2078833,1P Audience,45,Female,97369,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
ERWCQ6CKUI,O8519272,Referral,98,No,1,22-Nov,C0103,O8519272,Banner,No,No,No,0,0,UK8sG,O8519272,1P Audience,19,Male,48621,iOS,Smartphone,Safari,"Norman, Oklahoma"
9MP3FG2FCO,P8273896,Paid Search,171,No,1,22-Sep,C0052,P8273896,Video,Yes,No,No,484,0,UkLps,P8273896,3P Audience,55,Female,174393,iOS,Tablet,Safari,"Tulsa, Oklahoma"
ISCUKKUXXQ,O9060175,Referral,87,Yes,1,22-Mar,C0115,O9060175,Video,Yes,Yes,No,0,0,UERym,O9060175,3P Audience,41,Female,113095,Windows,Desktop,Microsoft Edge,"Norman, Oklahoma"
D86CD00YZU,P5824045,Paid Search,176,No,2,22-Jul,C0190,P5824045,Carousel,No,No,No,588,0,UnB2E,P5824045,3P Audience,19,Male,57371,macOS,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
66D238ZHWG,P1087552,Paid Search,84,No,3,22-Oct,C0122,P1087552,Banner,Yes,Yes,No,414,0,Uw88P,P1087552,1P Audience,54,Female,192012,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
6D277KP7KQ,P3726359,Paid Search,107,No,2,22-Oct,C0070,P3726359,Banner,No,No,No,456,0,UxLPV,P3726359,Custom Audience,46,Male,163473,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
TMIPIT0SCM,P7015711,Paid Search,170,No,3,22-Sep,C0001,P7015711,Carousel,Yes,Yes,No,519,0,UkBqY,P7015711,Custom Audience,47,Female,140386,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
26JNP8E3HH,O1912671,Direct,537,No,5,22-Oct,C0067,O1912671,Carousel,Yes,Yes,Yes,0,315,U27aQ,O1912671,1P Audience,34,Male,74225,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
SOP3F6NDER,P7263634,Display,141,No,1,22-Jun,C0107,P7263634,Video,Yes,No,No,99,0,U2lnX,P7263634,Custom Audience,52,Male,144745,macOS,Laptop,Microsoft Edge,"Norman, Oklahoma"
TFBG42FEB4,P9885437,Paid Search,67,No,3,22-Aug,C0218,P9885437,Video,Yes,No,No,821,0,U3Q87,P9885437,Custom Audience,20,Female,40351,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
MO071EPSKI,P6411853,Paid Search,126,No,2,22-Sep,C0013,P6411853,Banner,No,No,No,884,0,Uvu8P,P6411853,1P Audience,36,Female,115316,Windows,Laptop,Microsoft Edge,"Norman, Oklahoma"
IT5MM8UF7K,O6769047,Direct,68,No,1,22-Jan,C0024,O6769047,Banner,Yes,Yes,No,0,0,UYRSm,O6769047,1P Audience,37,Male,95169,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
Q76W23UDY4,P4176507,Paid Search,153,No,1,22-Apr,C0045,P4176507,Carousel,No,No,No,163,0,UGfiU,P4176507,3P Audience,50,Female,199765,Linux,Laptop,Mozilla Firefox,"Oklahoma City, Oklahoma"
J3EAMW8A44,O8443774,SEO,552,No,6,22-Jan,C0195,O8443774,Video,Yes,Yes,Yes,0,418,Uqc22,O8443774,1P Audience,26,Female,68461,iOS,Tablet,Safari,"Tulsa, Oklahoma"
5UJOL3YYNR,O3034789,SEO,169,No,1,22-Apr,C0131,O3034789,Video,Yes,Yes,No,0,0,UwoY0,O3034789,Custom Audience,49,Female,163276,iOS,Tablet,Safari,"Norman, Oklahoma"
NKW2ROJUQS,P2806992,Display,162,No,2,22-Feb,C0249,P2806992,Carousel,No,No,No,179,0,UW76w,P2806992,Custom Audience,32,Male,61940,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
0BFEC9TBOW,P8392352,Display,179,No,3,22-Dec,C0038,P8392352,Carousel,Yes,No,No,787,0,UtEhE,P8392352,1P Audience,34,Female,69841,macOS,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
6A37W0CRF8,O6595992,Direct,67,No,2,22-Apr,C0064,O6595992,Carousel,No,No,No,0,0,Ukg8i,O6595992,Custom Audience,55,Female,159753,Android,Smartphone,Microsoft Edge,"Oklahoma City, Oklahoma"
MHQDDXE5HZ,O6743756,Referral,121,No,3,22-Feb,C0112,O6743756,Video,Yes,No,No,0,0,UVmqb,O6743756,3P Audience,35,Male,62714,iOS,Tablet,Safari,"Norman, Oklahoma"
XFAZTLGA1A,P8259987,Display,71,No,1,22-Oct,C0123,P8259987,Banner,No,No,No,158,0,Uaxzu,P8259987,3P Audience,38,Female,97373,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
VIR9TOHRZ6,O8549482,Direct,94,No,1,22-Nov,C0122,O8549482,Banner,No,No,No,0,0,U58G3,O8549482,Custom Audience,50,Male,183126,iOS,Tablet,Safari,"Oklahoma City, Oklahoma"
SLY8PMDE09,P4800983,Display,179,Yes,2,22-Dec,C0137,P4800983,Video,Yes,No,No,99,0,UkVJ6,P4800983,1P Audience,41,Female,92477,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
6VYCHQ5QRL,P8966236,Display,129,Yes,1,22-Dec,C0232,P8966236,Banner,No,No,No,208,0,UOqsD,P8966236,Custom Audience,33,Male,68518,iOS,Smartphone,Safari,"Tulsa, Oklahoma"
NV9LMEBLD1,P6800480,Display,172,Yes,3,22-Aug,C0195,P6800480,Video,No,No,No,174,0,UDCNy,P6800480,3P Audience,42,Female,93380,Windows,Desktop,Microsoft Edge,"Norman, Oklahoma"
01FM1XKDR8,P3138406,Display,128,No,3,22-Oct,C0078,P3138406,Video,No,No,No,825,0,UfMjc,P3138406,1P Audience,40,Female,97872,macOS,Desktop,Microsoft Edge,"Norman, Oklahoma"
T6WU5N9OX8,P3704928,Display,168,No,2,22-Jul,C0224,P3704928,Carousel,No,No,No,635,0,UbQbb,P3704928,Custom Audience,24,Female,59849,Linux,Laptop,Mozilla Firefox,"Oklahoma City, Oklahoma"
Z0TGV5AGRW,P4696831,Paid Search,158,No,1,22-May,C0151,P4696831,Video,Yes,No,No,858,0,UZMFq,P4696831,Custom Audience,34,Male,74062,macOS,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
S2IOFGYLW4,O7853289,SEO,457,No,4,22-Aug,C0166,O7853289,Video,Yes,Yes,Yes,0,341,Ua4Tt,O7853289,1P Audience,16,Female,40865,iOS,Tablet,Safari,"Norman, Oklahoma"
E10I6JYPCQ,P6634444,Paid Search,174,No,3,22-Oct,C0146,P6634444,Carousel,Yes,Yes,No,227,0,UgLfE,P6634444,1P Audience,24,Male,53420,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
I6ISU8OZ08,O5182236,Referral,174,No,1,22-Jul,C0161,O5182236,Carousel,Yes,No,No,0,0,U0rBU,O5182236,3P Audience,27,Female,78228,Windows,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
2FRD0BMNAK,P2166791,Display,113,No,3,22-Dec,C0100,P2166791,Carousel,Yes,No,No,829,0,UDMVd,P2166791,1P Audience,35,Male,61554,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
B5CYS37389,O4121711,Direct,147,No,2,22-Sep,C0019,O4121711,Video,No,No,No,0,0,UAAtF,O4121711,3P Audience,30,Female,61553,Windows,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
DC0NQ3Z0UW,O2609655,Direct,73,No,3,22-Oct,C0039,O2609655,Carousel,No,No,No,0,0,Ur7OK,O2609655,3P Audience,37,Female,114719,macOS,Desktop,Microsoft Edge,"Norman, Oklahoma"
YWJI8ZR1PP,P7983294,Display,125,No,2,22-Jul,C0155,P7983294,Carousel,Yes,Yes,No,817,0,Uyhd4,P7983294,Custom Audience,30,Female,74263,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
O39AB3TA76,P7480492,Paid Search,111,No,3,22-Mar,C0098,P7480492,Banner,No,No,No,802,0,UKOmT,P7480492,3P Audience,26,Female,66267,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
DXRN9HFJ4A,O9578319,Referral,124,No,1,22-Aug,C0247,O9578319,Banner,No,No,No,0,0,UgvZM,O9578319,3P Audience,30,Male,63637,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
I587285FJ0,P1988152,Display,342,No,4,22-Sep,C0160,P1988152,Banner,Yes,Yes,Yes,782,320,UMHh8,P1988152,3P Audience,28,Male,73228,Android,Smartphone,Microsoft Edge,"Oklahoma City, Oklahoma"
9M90IUEHJB,P7627224,Display,119,Yes,1,22-Oct,C0074,P7627224,Carousel,Yes,No,No,723,0,UCKe3,P7627224,3P Audience,45,Female,97369,iOS,Tablet,Safari,"Cleveland, Ohio"
QXIMDE2U29,O8208175,SEO,152,Yes,3,22-Nov,C0228,O8208175,Video,Yes,No,No,0,0,UiJHF,O8208175,1P Audience,38,Female,89100,Windows,Laptop,Microsoft Edge,"Columbus, Ohio"
UYIBZBUATE,O1165671,Direct,132,Yes,2,22-May,C0125,O1165671,Video,No,No,No,0,0,UuX3J,O1165671,Custom Audience,50,Male,128398,Windows,Desktop,Microsoft Edge,"Columbus, Ohio"
H37QSYZKPN,P4328216,Display,160,No,1,22-Jun,C0068,P4328216,Banner,No,No,No,827,0,Uf7xg,P4328216,1P Audience,51,Female,175031,macOS,Desktop,Microsoft Edge,"Cincinnati, Ohio"
I87LUYCI6Q,O5244512,Direct,73,No,2,22-Oct,C0189,O5244512,Banner,No,No,No,0,0,UPLam,O5244512,3P Audience,48,Female,127570,macOS,Desktop,Microsoft Edge,"Cleveland, Ohio"
O90WO141IB,P6526289,Display,67,No,1,22-Aug,C0091,P6526289,Video,Yes,Yes,No,802,0,UN8Ti,P6526289,Custom Audience,19,Male,56866,iOS,Smartphone,Safari,"Cincinnati, Ohio"
DKAF8VXOAT,P5410034,Paid Search,162,Yes,3,22-Nov,C0032,P5410034,Banner,No,No,No,856,0,Uo9ul,P5410034,3P Audience,44,Male,88145,Linux,Laptop,Mozilla Firefox,"Cleveland, Ohio"
JKC295QD3M,P2488840,Paid Search,81,No,3,22-Nov,C0199,P2488840,Video,No,No,No,340,0,UPLam,P2488840,Custom Audience,48,Female,127570,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
2JLY4GH2F5,O9103535,Direct,163,No,3,22-Aug,C0112,O9103535,Video,No,No,No,0,0,UYKhC,O9103535,Custom Audience,43,Male,81292,iOS,Smartphone,Safari,"Columbus, Ohio"
JKIX6Y20LD,P3127981,Paid Search,62,No,1,22-Mar,C0241,P3127981,Carousel,Yes,No,No,453,0,UdYUb,P3127981,3P Audience,34,Female,66280,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
E5TAKG342E,O6110823,SEO,107,No,2,22-Feb,C0055,O6110823,Video,No,No,No,0,0,UdJbD,O6110823,1P Audience,29,Male,68875,Android,Tablet,Microsoft Edge,"Cincinnati, Ohio"
Z8TOBA5542,O2275187,SEO,153,No,1,22-Sep,C0175,O2275187,Carousel,Yes,No,No,0,0,UDDjp,O2275187,1P Audience,51,Male,142859,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
C19T72BRRS,O5541229,SEO,492,No,4,22-Nov,C0180,O5541229,Banner,Yes,Yes,Yes,0,638,Um4ek,O5541229,3P Audience,45,Female,119099,iOS,Tablet,Safari,"Cincinnati, Ohio"
QAF8GZBVLD,O4326985,SEO,66,No,3,22-Aug,C0238,O4326985,Video,No,No,No,0,0,UIcOr,O4326985,1P Audience,23,Female,55993,iOS,Tablet,Safari,"Columbus, Ohio"
A1MPDWTYO1,O3212695,Direct,109,Yes,2,22-Sep,C0067,O3212695,Banner,No,No,No,0,0,UYKhC,O3212695,1P Audience,43,Male,81292,macOS,Laptop,Microsoft Edge,"Cincinnati, Ohio"
CPO98MJSDK,O2229450,Referral,61,No,3,22-Jan,C0137,O2229450,Carousel,No,No,No,0,0,U1eCY,O2229450,3P Audience,47,Male,141855,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
D2D4VU95CU,O8676586,Direct,151,No,2,22-Aug,C0230,O8676586,Carousel,No,No,No,0,0,U7SD0,O8676586,1P Audience,23,Male,49577,iOS,Smartphone,Safari,"Columbus, Ohio"
5JLW8GIGLH,P7550396,Display,168,Yes,3,22-Sep,C0156,P7550396,Video,Yes,No,No,580,0,Uv3yo,P7550396,Custom Audience,25,Female,55637,Windows,Desktop,Microsoft Edge,"Columbus, Ohio"
30J5NTLO81,O5156188,Referral,575,No,4,22-Oct,C0017,O5156188,Carousel,Yes,Yes,Yes,0,112,UidaZ,O5156188,3P Audience,22,Male,44492,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
YX3YG45ZXD,O3049090,Referral,68,No,1,22-Sep,C0060,O3049090,Carousel,No,No,No,0,0,UW76w,O3049090,1P Audience,32,Male,61940,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
EOSTUFBP62,P5477725,Display,109,Yes,3,22-Nov,C0014,P5477725,Video,Yes,No,No,585,0,UNU3g,P5477725,3P Audience,52,Female,141968,Android,Smartphone,Microsoft Edge,"Columbus, Ohio"
2F6G8CONUQ,O6610813,SEO,134,Yes,1,22-Sep,C0116,O6610813,Carousel,Yes,No,No,0,0,U2Exm,O6610813,Custom Audience,44,Female,99832,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
6IZYLBE9TB,P1705373,Display,113,No,2,22-Jul,C0090,P1705373,Banner,Yes,No,No,895,0,UHqeS,P1705373,1P Audience,40,Male,100687,Windows,Laptop,Microsoft Edge,"Cincinnati, Ohio"
DQLKRW2HV7,O8023370,SEO,79,No,3,22-Mar,C0033,O8023370,Banner,No,No,No,0,0,ULP23,O8023370,Custom Audience,51,Male,125584,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
YAHYIX9H93,O1959658,SEO,147,No,3,22-Apr,C0144,O1959658,Video,No,No,No,0,0,UCW00,O1959658,3P Audience,40,Male,106621,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
SJ69FZTINL,P9488379,Paid Search,81,No,1,22-Feb,C0027,P9488379,Video,Yes,Yes,No,872,0,U4OHH,P9488379,Custom Audience,17,Male,42212,Windows,Laptop,Microsoft Edge,"Columbus, Ohio"
AXNJH0NCN9,P4407967,Paid Search,100,Yes,3,22-Sep,C0214,P4407967,Video,No,No,No,847,0,Ua4Tt,P4407967,1P Audience,16,Female,40865,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
69Z08ZJG69,O5553908,Referral,60,No,2,22-May,C0023,O5553908,Video,Yes,Yes,No,0,0,UZiR1,O5553908,Custom Audience,32,Female,63701,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
XP44C5V1B2,O5272169,Referral,67,Yes,3,22-Jan,C0112,O5272169,Video,Yes,No,No,0,0,U56i9,O5272169,1P Audience,21,Male,57508,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
CMXSLVFUHP,O7887904,Referral,576,No,5,22-Mar,C0220,O7887904,Carousel,Yes,Yes,Yes,0,564,U7SD0,O7887904,3P Audience,23,Male,49577,iOS,Tablet,Safari,"Columbus, Ohio"
L3ZB82N7ES,O1546733,SEO,102,No,1,22-Mar,C0132,O1546733,Banner,Yes,No,No,0,0,U96If,O1546733,1P Audience,26,Female,73691,iOS,Tablet,Safari,"Cleveland, Ohio"
8ZBSC4ENOZ,O5465673,Referral,84,No,1,22-Aug,C0125,O5465673,Banner,No,No,No,0,0,UIBmT,O5465673,3P Audience,43,Female,112931,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
GCEMJR3124,O7531431,Referral,73,No,3,22-Oct,C0155,O7531431,Carousel,Yes,No,No,0,0,UgLfE,O7531431,1P Audience,24,Male,53420,Windows,Laptop,Microsoft Edge,"Cincinnati, Ohio"
D45XAM0NEG,P9379057,Display,166,No,2,22-Sep,C0112,P9379057,Carousel,No,No,No,282,0,U2TJd,P9379057,Custom Audience,41,Female,112731,iOS,Tablet,Safari,"Cincinnati, Ohio"
QR9RIYD5G0,O1370852,SEO,169,Yes,2,22-Jan,C0185,O1370852,Banner,Yes,No,No,0,0,UDMVd,O1370852,Custom Audience,35,Male,61554,Linux,Laptop,Mozilla Firefox,"Cincinnati, Ohio"
3SG3HIDELR,O3832193,Direct,166,Yes,1,22-May,C0203,O3832193,Video,Yes,No,No,0,0,UHqeS,O3832193,Custom Audience,40,Male,100687,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
JLUCPZOC0C,O8888872,Referral,164,No,1,22-Nov,C0134,O8888872,Carousel,No,No,No,0,0,U56SZ,O8888872,Custom Audience,48,Male,136537,Linux,Laptop,Mozilla Firefox,"Cincinnati, Ohio"
KGQV3B0TV5,P7327277,Paid Search,91,No,3,22-Jun,C0240,P7327277,Video,Yes,No,No,660,0,ULRrQ,P7327277,1P Audience,22,Male,59327,macOS,Desktop,Microsoft Edge,"Cleveland, Ohio"
56O8DXX2T2,O1199887,Direct,70,No,2,22-Dec,C0140,O1199887,Video,Yes,Yes,No,0,0,UTZ2K,O1199887,3P Audience,22,Male,41796,Android,Smartphone,Microsoft Edge,"Columbus, Ohio"
E7S1UONLZP,P5743693,Display,153,Yes,2,22-Oct,C0219,P5743693,Banner,Yes,Yes,No,632,0,USyfq,P5743693,3P Audience,42,Male,104086,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
S1SZCH3274,O6419159,SEO,461,No,6,22-Feb,C0204,O6419159,Banner,Yes,Yes,Yes,0,827,UaBcH,O6419159,3P Audience,37,Male,101069,macOS,Desktop,Microsoft Edge,"Columbus, Ohio"
5JJTFDXATH,O1985634,Referral,121,No,1,22-Jul,C0152,O1985634,Carousel,Yes,No,No,0,0,U56SZ,O1985634,3P Audience,48,Male,136537,macOS,Laptop,Microsoft Edge,"Columbus, Ohio"
9KJACAQSZY,O8329715,Referral,169,Yes,2,22-Jun,C0145,O8329715,Video,No,No,No,0,0,Uacgi,O8329715,1P Audience,17,Male,40543,Android,Tablet,Microsoft Edge,"Cincinnati, Ohio"
98EFPWH44J,O3924172,Referral,159,No,2,22-Oct,C0073,O3924172,Banner,Yes,No,No,0,0,UafDX,O3924172,3P Audience,44,Male,110079,iOS,Smartphone,Safari,"Cleveland, Ohio"
RNHBANJ937,P3014326,Paid Search,304,No,6,22-May,C0184,P3014326,Carousel,Yes,Yes,Yes,520,457,UDv1N,P3014326,3P Audience,30,Female,62856,Windows,Laptop,Microsoft Edge,"Columbus, Ohio"
QMD10HNLEE,O9875210,Referral,98,No,3,22-Nov,C0241,O9875210,Video,No,No,No,0,0,U9qZX,O9875210,Custom Audience,21,Male,40947,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
XIBRK9XCR2,O4725753,Referral,68,Yes,3,22-Apr,C0149,O4725753,Video,Yes,No,No,0,0,UKTNj,O4725753,Custom Audience,18,Female,41858,iOS,Tablet,Safari,"Columbus, Ohio"
JX3JUQN592,P3462955,Display,118,No,2,22-Aug,C0087,P3462955,Banner,No,No,No,374,0,UHW92,P3462955,Custom Audience,54,Female,170253,Android,Tablet,Microsoft Edge,"Cincinnati, Ohio"
3LM2KPA1V0,P8436356,Display,166,Yes,1,22-Nov,C0082,P8436356,Banner,Yes,Yes,No,690,0,UVx11,P8436356,Custom Audience,21,Male,43361,iOS,Smartphone,Safari,"Columbus, Ohio"
V4A3WTAHZ1,P9117963,Paid Search,505,No,4,22-Aug,C0156,P9117963,Video,Yes,Yes,Yes,529,208,UTZ2K,P9117963,3P Audience,22,Male,41796,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
B9OG4Y4MNO,P3663907,Display,96,Yes,2,22-Jul,C0062,P3663907,Video,Yes,No,No,556,0,UZR8M,P3663907,Custom Audience,27,Male,77600,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
G2B2ZSMASE,O8158928,Direct,140,Yes,1,22-May,C0052,O8158928,Video,Yes,No,No,0,0,Us5Iu,O8158928,Custom Audience,24,Male,57251,macOS,Laptop,Microsoft Edge,"Columbus, Ohio"
0MCX87TXZ5,O6510645,Direct,149,No,3,22-Sep,C0008,O6510645,Video,Yes,No,No,0,0,Ucu7d,O6510645,3P Audience,48,Female,185280,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
UV90F4WZ83,P5728620,Paid Search,157,Yes,2,22-Aug,C0040,P5728620,Video,No,No,No,299,0,UTcZv,P5728620,3P Audience,22,Female,57956,iOS,Tablet,Safari,"Cincinnati, Ohio"
HNMXNMOA9B,P8640026,Paid Search,66,Yes,1,22-Mar,C0060,P8640026,Banner,Yes,No,No,397,0,UwKlY,P8640026,1P Audience,18,Female,58185,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
WJH9B2SYEI,O4836637,SEO,127,No,3,22-Aug,C0011,O4836637,Video,No,No,No,0,0,UfLLd,O4836637,3P Audience,18,Female,41755,Linux,Laptop,Mozilla Firefox,"Cincinnati, Ohio"
